snapshot,percentile,ix,iy,iz,omega_mag,R_max,sigma_abs,sigma_signed,C_far
t=0,50.0,18,10,163,18.015052677650882,112,21.098157610037592,1.182363519151699,0.05604107908404199
t=0,50.0,179,58,86,20.974477619172188,32,10.72270810394738,1.0942924699215795,0.10205374046494231
t=0,50.0,179,58,86,20.974477619172188,48,13.79976596564336,1.474953517979289,0.10688250233021435
t=0,50.0,179,58,86,20.974477619172188,64,16.458207183347646,2.154454652285917,0.1309045771683921
t=0,50.0,179,58,86,20.974477619172188,80,18.32545524913845,2.4974364917263814,0.13628237103925675
t=0,50.0,179,58,86,20.974477619172188,96,19.88247386544997,2.7224310566403562,0.13692617302372817
t=0,50.0,179,58,86,20.974477619172188,112,21.33927985707672,3.044748381614282,0.14268280851120457
t=0,50.0,204,99,229,28.693537722659144,32,13.4921954799279,3.8084877190052824,0.2822733872090055
t=0,50.0,204,99,229,28.693537722659144,48,16.996318372944476,3.696073871574387,0.2174632052937987
t=0,50.0,204,99,229,28.693537722659144,64,19.375326095882848,3.7188924060984565,0.19193960337466015
t=0,50.0,204,99,229,28.693537722659144,80,21.2537792395518,3.913214940185127,0.18411854645139566
t=0,50.0,204,99,229,28.693537722659144,96,22.844689719221293,4.182460478390478,0.18308239375522783
t=0,50.0,204,99,229,28.693537722659144,112,24.163348209673877,4.241147932898984,0.17551987812686595
t=0,50.0,117,60,184,26.936174878070346,32,14.248938425812991,1.3888885636964161,0.09747312551932594
t=0,50.0,117,60,184,26.936174878070346,48,17.26488787985431,1.3150803750404094,0.07617080308844187
t=0,50.0,117,60,184,26.936174878070346,64,19.438086784954727,1.3783060780195937,0.0709074968780578
t=0,50.0,117,60,184,26.936174878070346,80,21.212035348755787,1.3917425917947555,0.06561098776767735
t=0,50.0,117,60,184,26.936174878070346,96,22.662475189180295,1.3984451422010962,0.06170752005362386
t=0,50.0,117,60,184,26.936174878070346,112,23.92379272369058,1.4113791703918088,0.05899479178291777
t=0,50.0,15,114,160,75.56095455649165,32,24.93390507911774,0.7901840978784594,0.03169114887423881
t=0,50.0,15,114,160,75.56095455649165,48,28.37416015522825,0.3767833722043939,0.013279102188156481
t=0,50.0,15,114,160,75.56095455649165,64,31.0993188864641,0.5678595595044189,0.018259549721250594
t=0,50.0,15,114,160,75.56095455649165,80,33.095282874484695,0.5103099943260012,0.01541941781435663
t=0,50.0,15,114,160,75.56095455649165,96,34.674672329432,0.557331404649181,0.016073155626509437
t=0,50.0,15,114,160,75.56095455649165,112,36.011789553470464,0.6490302300369944,0.0180227152853182
t=0,50.0,61,179,215,27.197789095352473,32,11.373068406212948,0.38525762285107706,0.03387455426194537
t=0,50.0,61,179,215,27.197789095352473,48,15.158017625165968,1.551881491604703,0.10238024060799383
t=0,50.0,61,179,215,27.197789095352473,64,17.892960576259018,2.310822192707816,0.1291470007358029
t=0,50.0,61,179,215,27.197789095352473,80,19.843020612318476,2.388753107809283,0.12038253421590228
t=0,50.0,61,179,215,27.197789095352473,96,21.653857715254155,2.2567618981475177,0.10421985439378462
t=0,50.0,61,179,215,27.197789095352473,112,23.10116151505895,2.2810524100326535,0.09874189263365411
t=0,50.0,110,62,215,28.650394092567815,32,12.457695822841881,2.8491235231173833,0.22870389224734128
t=0,50.0,110,62,215,28.650394092567815,48,15.823886049772725,2.878612597142088,0.18191565511073896
t=0,50.0,110,62,215,28.650394092567815,64,18.1613182275504,2.6665045053094714,0.14682329068296546
t=0,50.0,110,62,215,28.650394092567815,80,20.029868758495837,2.59137043484099,0.12937530775092265
t=0,50.0,110,62,215,28.650394092567815,96,21.584091515333256,2.4930192001294738,0.11550262369664446
t=0,50.0,110,62,215,28.650394092567815,112,22.898048405267442,2.4721214985527222,0.10796210466495643
t=0,50.0,76,240,69,18.131602384592714,32,12.977228169250452,0.8661183050892508,0.0667413945253362
t=0,50.0,76,240,69,18.131602384592714,48,16.118382025854647,0.4213002174002291,0.0261378726924603
t=0,50.0,76,240,69,18.131602384592714,64,18.59438800330972,0.053903708391272655,0.002898923502170549
t=0,50.0,76,240,69,18.131602384592714,80,20.75106947932125,0.40227094841515365,0.019385552576749003
t=0,50.0,76,240,69,18.131602384592714,96,22.38861335494402,0.5427012696986829,0.024240057260126815
t=0,50.0,76,240,69,18.131602384592714,112,23.70713174621312,0.5862278309397009,0.02472791045392248
t=0,50.0,178,77,251,15.846055117513895,32,12.215755004185946,1.2382013531505174,0.1013610172049313
t=0,50.0,178,77,251,15.846055117513895,48,15.265347925645683,0.9813806873682949,0.06428813101073064
t=0,50.0,178,77,251,15.846055117513895,64,17.763505042456487,0.7479575891202883,0.04210641916291845
t=0,50.0,178,77,251,15.846055117513895,80,19.736208353305063,0.6069616671406889,0.03075371197320411
t=0,50.0,178,77,251,15.846055117513895,96,21.280883603515882,0.5910806880272405,0.027775194819898652
t=0,50.0,178,77,251,15.846055117513895,112,22.580593620557224,0.5785825539115312,0.025623000158188643
t=0,50.0,70,203,40,21.098687957561985,32,11.088547945750346,3.4240214363599693,0.3087889823908112
t=0,50.0,70,203,40,21.098687957561985,48,15.086117599094223,4.875371935599283,0.32316942404664817
t=0,50.0,70,203,40,21.098687957561985,64,17.63142703484212,5.22921415713779,0.2965848508350541
t=0,50.0,70,203,40,21.098687957561985,80,19.56611953700021,5.321605884142283,0.2719806486962804
t=0,50.0,70,203,40,21.098687957561985,96,21.25767065775011,5.290060360341728,0.2488541875312703
t=0,50.0,70,203,40,21.098687957561985,112,22.674206836446256,5.3173767791235695,0.23451214048980448
t=0,50.0,169,146,57,15.888886196721874,32,9.115649905698705,0.3836647773712153,0.04208858187186027
t=0,50.0,169,146,57,15.888886196721874,48,12.832278401217978,0.36849024775947775,0.028715886317156464
t=0,50.0,169,146,57,15.888886196721874,64,15.36414309627961,0.6560151185198435,0.042697800613344716
t=0,50.0,169,146,57,15.888886196721874,80,17.258153799613556,0.7032940796215115,0.04075140874206716
t=0,50.0,169,146,57,15.888886196721874,96,18.82433212837856,0.7354501680119093,0.03906912409939813
t=0,50.0,169,146,57,15.888886196721874,112,20.240344335168775,0.67064343697718,0.03313399346728988
t=0,50.0,206,104,199,26.775020743612316,32,9.055748432462376,0.14410851995239507,0.01591348534327715
t=0,50.0,206,104,199,26.775020743612316,48,12.756195686305109,0.3992183511587232,0.031296035352242124
t=0,50.0,206,104,199,26.775020743612316,64,15.334771463119713,0.37713761395518414,0.024593624682454778
t=0,50.0,206,104,199,26.775020743612316,80,17.28687970870533,0.26508817130175993,0.015334645451849056
t=0,50.0,206,104,199,26.775020743612316,96,18.81011281589788,0.1821620890537904,0.009684263504248157
t=0,50.0,206,104,199,26.775020743612316,112,20.085727858606806,0.260772774423011,0.012982988530897023
t=0,50.0,36,255,142,18.639347822520588,32,12.140339616295865,0.6474177175972138,0.053327809440206354
t=0,50.0,36,255,142,18.639347822520588,48,15.703633602859265,0.5430372997104167,0.034580359771737304
t=0,50.0,36,255,142,18.639347822520588,64,18.386625899450205,0.01986420896304042,0.0010803618386358966
t=0,50.0,36,255,142,18.639347822520588,80,20.410819930131797,0.18821994265689743,0.009221576756896216
t=0,50.0,36,255,142,18.639347822520588,96,21.945562934741734,0.30908873299725986,0.014084338320068588
t=0,50.0,36,255,142,18.639347822520588,112,23.205373052260516,0.31440401410967783,0.01354875930680419
t=0,50.0,154,38,93,17.428931758886833,32,11.547040641180583,1.1816097857620365,0.10233009673041449
t=0,50.0,154,38,93,17.428931758886833,48,14.962939914515585,1.5278196626237153,0.10210691691287042
t=0,50.0,154,38,93,17.428931758886833,64,17.363469355049222,1.7762519878088396,0.10229821883449307
t=0,50.0,154,38,93,17.428931758886833,80,19.316327080658947,2.0792662968856916,0.10764294310213972
t=0,50.0,154,38,93,17.428931758886833,96,20.9028379543288,2.056256380568146,0.09837211507169116
t=0,50.0,154,38,93,17.428931758886833,112,22.165736246598346,2.0937074148397303,0.09445693080287555
t=0,50.0,118,230,225,30.15101128527758,32,9.363948649292025,1.0714653488105559,0.11442452206223552
t=0,50.0,118,230,225,30.15101128527758,48,13.202472143125588,0.08141511926172355,0.006166657151715006
t=0,50.0,118,230,225,30.15101128527758,64,16.235930696855792,1.0927415572622032,0.06730390623518864
t=0,50.0,118,230,225,30.15101128527758,80,18.015622303851035,1.3127876560763827,0.07286940378383489
t=0,50.0,118,230,225,30.15101128527758,96,19.769993695774364,1.512621016994765,0.07651095090222879
t=0,50.0,118,230,225,30.15101128527758,112,21.294609365445858,1.6228887109233543,0.07621124591075
t=0,50.0,190,91,146,18.599001614381613,32,10.938516834843169,0.801071408850751,0.07323400612220536
t=0,50.0,190,91,146,18.599001614381613,48,14.768850182967029,1.1764796770596604,0.07965953086967453
t=0,50.0,190,91,146,18.599001614381613,64,17.22705004451602,1.2136588110018636,0.07045076248491042
t=0,50.0,190,91,146,18.599001614381613,80,19.15991575557504,1.2727941919302053,0.06643005158098647
t=0,50.0,190,91,146,18.599001614381613,96,20.720541179295797,1.3625102764445884,0.06575650050134908
t=0,50.0,190,91,146,18.599001614381613,112,21.979900882362667,1.3464165021785228,0.061256714003607174
t=0,50.0,188,95,20,30.862174199682386,32,11.638819398978436,0.2347364940635339,0.020168411074763925
t=0,50.0,188,95,20,30.862174199682386,48,15.073754374699213,0.15784306034870987,0.0104713833345755
t=0,50.0,188,95,20,30.862174199682386,64,17.55694324691773,0.45183913493689637,0.025735637951453796
t=0,50.0,188,95,20,30.862174199682386,80,19.498629052778142,0.6631456274987129,0.03400985913951877
t=0,50.0,188,95,20,30.862174199682386,96,21.26857220232745,0.3114969546171167,0.014645879923384285
t=0,50.0,188,95,20,30.862174199682386,112,22.74007554650805,0.03174802080228661,0.001396126443703122
t=0,50.0,116,251,36,15.306757145336485,32,9.956147392828537,0.10638992474093266,0.010685852724274237
t=0,50.0,116,251,36,15.306757145336485,48,13.664140639192933,0.04677557103633302,0.0034232354797466284
t=0,50.0,116,251,36,15.306757145336485,64,16.302814541749967,0.33394537419707476,0.02048390928706649
t=0,50.0,116,251,36,15.306757145336485,80,18.30033948376057,0.32722391786126925,0.017880756701352047
t=0,50.0,116,251,36,15.306757145336485,96,19.931368776536562,0.23698365084595202,0.011889983748879902
t=0,50.0,116,251,36,15.306757145336485,112,21.239283279651886,0.2281159656090887,0.010740285470349805
t=0,50.0,213,119,114,33.2165016313381,32,11.280230519706524,1.5384998852673442,0.13638904653407483
t=0,50.0,213,119,114,33.2165016313381,48,14.87786129905587,0.6482538893058162,0.043571712108040256
t=0,50.0,213,119,114,33.2165016313381,64,17.741571484846823,0.2503009304125299,0.014108160070617945
t=0,50.0,213,119,114,33.2165016313381,80,19.616193605633907,0.47615149222761555,0.024273388701203557
t=0,50.0,213,119,114,33.2165016313381,96,21.241432453215896,0.5671421799111844,0.026699808553886893
t=0,50.0,213,119,114,33.2165016313381,112,22.605951337738027,0.55991456113888,0.02476845821587554
t=0,50.0,73,170,92,33.0257510519191,32,8.47774291314779,1.6910771631056327,0.199472569577807
t=0,50.0,73,170,92,33.0257510519191,48,11.919190462076788,2.551865140627046,0.21409718627672733
t=0,50.0,73,170,92,33.0257510519191,64,14.432372746859842,2.896836027933431,0.20071793313152317
t=0,50.0,73,170,92,33.0257510519191,80,16.218138092446807,2.9166763029352425,0.17984039143763436
t=0,50.0,73,170,92,33.0257510519191,96,17.88474224090526,2.815416824026488,0.15742003916540548
t=0,50.0,73,170,92,33.0257510519191,112,19.41685919141386,2.944364005770619,0.15163956110227228
t=0,50.0,28,65,49,14.899922921698536,32,8.14404955934483,1.387586288655129,0.1703803836830724
t=0,50.0,28,65,49,14.899922921698536,48,12.506464220512314,3.2054647742335973,0.25630463716325164
t=0,50.0,28,65,49,14.899922921698536,64,15.109312584938035,3.612196564762363,0.2390708739696894
t=0,50.0,28,65,49,14.899922921698536,80,17.119445065384458,3.573767786480005,0.2087548850345721
t=0,50.0,28,65,49,14.899922921698536,96,18.75276941013967,3.6388310653876825,0.1940423297382496
t=0,50.0,28,65,49,14.899922921698536,112,20.154172437339536,3.758746893004571,0.18649968906888775
t=0,50.0,11,135,227,23.85235893771877,32,11.873737673870583,0.3526980245876199,0.029704043855017046
t=0,50.0,11,135,227,23.85235893771877,48,15.492952307185302,0.861827010091321,0.055627035635527254
t=0,50.0,11,135,227,23.85235893771877,64,17.96440868150757,0.9171853707283381,0.051055695012799496
t=0,50.0,11,135,227,23.85235893771877,80,19.761960338203846,0.9404240183872902,0.047587587582050825
t=0,50.0,11,135,227,23.85235893771877,96,21.283146816608745,1.1377871432998523,0.053459535523758005
t=0,50.0,11,135,227,23.85235893771877,112,22.621679633703554,1.174833114409693,0.05193394714419589
t=0,50.0,94,74,137,21.96946867392567,32,12.52606231261851,3.5406551142037896,0.2826630608916102
t=0,50.0,94,74,137,21.96946867392567,48,15.912826568818112,3.8521956075812125,0.24208116583949707
t=0,50.0,94,74,137,21.96946867392567,64,18.75067906059796,4.10136149301642,0.21873135792905132
t=0,50.0,94,74,137,21.96946867392567,80,20.80870447490407,4.243410608638905,0.20392478607962297
t=0,50.0,94,74,137,21.96946867392567,96,22.43232352289284,4.326937730203916,0.19288852203777063
t=0,50.0,94,74,137,21.96946867392567,112,23.764623174751424,4.310898545059775,0.18139982752345352
t=0,50.0,37,2,142,24.068931631701815,32,13.499153151347942,1.0739771487219452,0.07955885355776592
t=0,50.0,37,2,142,24.068931631701815,48,17.089396521568,1.4222267442584857,0.08322275994143721
t=0,50.0,37,2,142,24.068931631701815,64,19.619529228513994,1.7822689774061542,0.09084157711673826
t=0,50.0,37,2,142,24.068931631701815,80,21.646415765641855,1.88287841086255,0.08698338012388811
t=0,50.0,37,2,142,24.068931631701815,96,23.201389512995608,2.0131647894173645,0.08676914752410612
t=0,50.0,37,2,142,24.068931631701815,112,24.514054499811348,1.989906585111676,0.08117411116659587
t=0,50.0,161,151,150,23.487136608291227,32,11.211196130400705,0.5800824617900227,0.0517413534687034
t=0,50.0,161,151,150,23.487136608291227,48,14.605532449795172,0.12790263141731514,0.008757135822125324
t=0,50.0,161,151,150,23.487136608291227,64,16.84650364813252,0.002236818815226388,0.0001327764420407997
t=0,50.0,161,151,150,23.487136608291227,80,18.827903002127382,0.20825598686659683,0.011061029305444467
t=0,50.0,161,151,150,23.487136608291227,96,20.39813695268153,0.33360907258365,0.016354879534221087
t=0,50.0,161,151,150,23.487136608291227,112,21.80433467395523,0.35680810296471077,0.016364090365523044
t=0,50.0,160,206,115,19.722040009316967,32,9.250100602594978,1.6663372676694597,0.18014261025463804
t=0,50.0,160,206,115,19.722040009316967,48,12.463335471378471,1.7641701508415801,0.14154879766278644
t=0,50.0,160,206,115,19.722040009316967,64,14.672490322083021,1.6676129482361342,0.11365575383793382
t=0,50.0,160,206,115,19.722040009316967,80,16.47022804708317,1.9678234429064123,0.11947760755230757
t=0,50.0,160,206,115,19.722040009316967,96,17.894097851883856,2.156215479922707,0.12049869726713855
t=0,50.0,160,206,115,19.722040009316967,112,19.180180271165987,2.1200415140334274,0.11053292951685836
t=0,50.0,79,155,140,20.745751837728537,32,10.793255118378195,0.5223413894896429,0.04839516751533345
t=0,50.0,79,155,140,20.745751837728537,48,14.883163023441817,1.3284203609230483,0.08925658872584488
t=0,50.0,79,155,140,20.745751837728537,64,17.780804288545717,1.9976767676997895,0.11235019154823499
t=0,50.0,79,155,140,20.745751837728537,80,19.630223376079655,2.365520499814835,0.12050400316367935
t=0,50.0,79,155,140,20.745751837728537,96,21.20677564699527,2.287132107348695,0.107849120744235
t=0,50.0,79,155,140,20.745751837728537,112,22.641060742850907,2.1172143302738444,0.09351215273526314
t=0,50.0,254,251,28,31.935707616740277,32,7.697962650939268,0.193945748378038,0.02519442574255328
t=0,50.0,254,251,28,31.935707616740277,48,11.487368738797313,1.445427743930231,0.12582757433810401
t=0,50.0,254,251,28,31.935707616740277,64,14.19263766883696,2.201118249943223,0.15508873694255293
t=0,50.0,254,251,28,31.935707616740277,80,16.3735100175687,2.8737547004001125,0.17551244035741798
t=0,50.0,254,251,28,31.935707616740277,96,18.10886792316115,3.312494573474103,0.18292112944495217
t=0,50.0,254,251,28,31.935707616740277,112,19.55018580409809,3.389222983023444,0.1733601417902125
t=0,50.0,120,109,5,16.637760677915022,32,12.566497791585576,0.6265489191903497,0.04985867419718816
t=0,50.0,120,109,5,16.637760677915022,48,16.2767637080737,0.7267710789062666,0.04465083427768685
t=0,50.0,120,109,5,16.637760677915022,64,18.532978745124947,0.6034464410258762,0.03256068273345488
t=0,50.0,120,109,5,16.637760677915022,80,20.292395988314873,0.7904256315130808,0.03895181386999533
t=0,50.0,120,109,5,16.637760677915022,96,21.914135763424515,0.9279806462486504,0.042346212338315606
t=0,50.0,120,109,5,16.637760677915022,112,23.344576262027058,0.9418135370813041,0.04034399795952966
t=0,50.0,125,185,63,25.396613963442366,32,17.411593153884198,0.9094153759272857,0.05223045173924319
t=0,50.0,125,185,63,25.396613963442366,48,21.357526536357785,0.9955405527481236,0.04661310152434433
t=0,50.0,125,185,63,25.396613963442366,64,23.820048079768718,0.9562157341096948,0.04014331670983677
t=0,50.0,125,185,63,25.396613963442366,80,25.70603080349953,0.8718451297836622,0.03391597623328811
t=0,50.0,125,185,63,25.396613963442366,96,27.331287743940916,0.940129792671699,0.03439756668180104
